timestamp,admissions,discharges,staff_count,flu_cases,bed_occupancy
2019-11-27 02:00:00,28,42,52,0,65.16
2019-11-27 03:00:00,12,19,37,2,59.56
2019-11-27 04:00:00,12,16,52,0,64.63
2019-11-27 05:00:00,34,32,62,13,63.43
2019-11-27 06:00:00,45,23,43,10,71.56
2019-11-27 07:00:00,18,26,47,3,55.0
2019-11-27 08:00:00,43,29,52,10,65.88
2019-11-27 09:00:00,21,19,61,8,63.52
2019-11-27 10:00:00,20,11,50,2,64.01
2019-11-27 11:00:00,11,12,65,17,59.69
2019-11-27 12:00:00,24,40,57,16,55.0
2019-11-27 13:00:00,26,24,45,13,67.51
2019-11-27 14:00:00,33,21,48,14,62.12
2019-11-27 15:00:00,14,17,55,9,55.0
2019-11-27 16:00:00,15,32,32,14,55.0
2019-11-27 17:00:00,24,39,38,9,55.0
2019-11-27 18:00:00,10,34,38,2,55.0
2019-11-27 19:00:00,13,25,59,3,62.11
2019-11-27 20:00:00,31,23,60,15,75.6
2019-11-27 21:00:00,44,38,60,8,71.22
2019-11-27 22:00:00,29,37,33,13,60.38
2019-11-27 23:00:00,13,20,40,2,70.2
2019-11-28 00:00:00,45,41,41,8,58.18
2019-11-28 01:00:00,27,36,30,1,61.17
2019-11-28 02:00:00,35,37,39,3,66.94
2019-11-28 03:00:00,15,8,45,1,77.55
2019-11-28 04:00:00,29,10,62,3,70.78
2019-11-28 05:00:00,10,17,36,10,57.75
2019-11-28 06:00:00,31,34,61,0,57.54
2019-11-28 07:00:00,15,8,60,3,60.01
2019-11-28 08:00:00,42,9,35,12,77.1
2019-11-28 09:00:00,10,7,39,2,64.22
2019-11-28 10:00:00,32,13,46,10,74.5
2019-11-28 11:00:00,13,39,64,15,55.0
2019-11-28 12:00:00,34,32,59,14,63.69
2019-11-28 13:00:00,26,32,65,2,56.58
2019-11-28 14:00:00,44,16,41,2,76.35
2019-11-28 15:00:00,32,29,63,12,67.91
2019-11-28 16:00:00,22,34,65,6,55.39
2019-11-28 17:00:00,11,25,52,7,59.16
2019-11-28 18:00:00,30,37,35,8,55.0
2019-11-28 19:00:00,24,27,39,10,64.56
2019-11-28 20:00:00,9,18,34,8,63.36
2019-11-28 21:00:00,30,29,59,0,71.87
2019-11-28 22:00:00,15,40,41,1,55.0
2019-11-28 23:00:00,16,36,55,0,56.54
2019-11-29 00:00:00,8,24,39,4,58.29
2019-11-29 01:00:00,22,28,66,14,66.9
2019-11-29 02:00:00,16,42,58,17,55.0
2019-11-29 03:00:00,10,33,43,8,58.03
2019-11-29 04:00:00,24,24,47,0,59.25
2019-11-29 05:00:00,16,16,32,1,60.88
2019-11-29 06:00:00,13,39,35,14,55.0
2019-11-29 07:00:00,25,42,66,6,56.05
2019-11-29 08:00:00,10,8,60,15,64.55
2019-11-29 09:00:00,45,7,61,9,94.69
2019-11-29 10:00:00,25,10,53,15,71.24
2019-11-29 11:00:00,45,20,38,2,72.01
2019-11-29 12:00:00,41,11,33,15,73.8
2019-11-29 13:00:00,45,38,56,9,61.32
2019-11-29 14:00:00,28,39,42,7,55.0
2019-11-29 15:00:00,24,12,30,9,65.0
2019-11-29 16:00:00,35,36,30,5,55.0
2019-11-29 17:00:00,11,11,50,10,62.1
2019-11-29 18:00:00,39,35,61,13,66.18
2019-11-29 19:00:00,20,19,43,14,70.51
2019-11-29 20:00:00,8,7,66,17,66.35
2019-11-29 21:00:00,17,21,44,7,59.8
2019-11-29 22:00:00,17,36,57,13,57.7
2019-11-29 23:00:00,8,40,39,15,55.0
2019-11-30 00:00:00,33,10,52,0,78.66
2019-11-30 01:00:00,11,36,40,8,55.0
2019-11-30 02:00:00,40,16,58,12,79.1
2019-11-30 03:00:00,25,23,46,8,63.4
2019-11-30 04:00:00,35,10,31,1,75.06
2019-11-30 05:00:00,20,42,39,11,55.0
2019-11-30 06:00:00,13,35,43,7,55.0
2019-11-30 07:00:00,14,29,47,11,55.0
2019-11-30 08:00:00,32,32,39,0,60.64
2019-11-30 09:00:00,35,38,51,0,56.02
2019-11-30 10:00:00,18,11,65,10,73.72
2019-11-30 11:00:00,21,15,56,17,62.38
2019-11-30 12:00:00,43,7,41,11,71.26
2019-11-30 13:00:00,40,24,55,16,63.43
2019-11-30 14:00:00,23,24,65,15,55.12
2019-11-30 15:00:00,17,7,38,5,59.65
2019-11-30 16:00:00,19,30,38,1,55.0
2019-11-30 17:00:00,28,6,31,10,66.44
2019-11-30 18:00:00,29,35,61,11,58.31
2019-11-30 19:00:00,14,32,60,13,58.67
2019-11-30 20:00:00,10,36,45,9,55.0
2019-11-30 21:00:00,26,10,62,16,77.7
2019-11-30 22:00:00,38,38,54,15,59.4
2019-11-30 23:00:00,13,26,66,10,59.14
2019-12-01 00:00:00,23,37,64,9,56.72
2019-12-01 01:00:00,14,31,65,0,59.76
2019-12-01 02:00:00,17,30,44,14,55.0
2019-12-01 03:00:00,31,7,53,12,87.02
2019-12-01 04:00:00,18,31,36,16,55.0
2019-12-01 05:00:00,18,22,63,1,66.87
2019-12-01 06:00:00,45,37,41,2,69.07
2019-12-01 07:00:00,14,31,46,12,55.0
2019-12-01 08:00:00,15,8,51,8,63.98
2019-12-01 09:00:00,43,38,59,10,69.95
2019-12-01 10:00:00,28,8,57,7,79.75
2019-12-01 11:00:00,9,17,65,11,55.0
2019-12-01 12:00:00,24,14,56,11,64.29
2019-12-01 13:00:00,29,42,59,3,55.0
2019-12-01 14:00:00,17,11,51,13,56.89
2019-12-01 15:00:00,28,37,45,8,55.28
2019-12-01 16:00:00,32,14,63,10,72.01
2019-12-01 17:00:00,17,30,43,11,55.0
2019-12-01 18:00:00,38,9,52,13,80.04
2019-12-01 19:00:00,25,20,40,5,66.11
2019-12-01 20:00:00,44,29,47,0,69.86
2019-12-01 21:00:00,11,32,43,3,55.0
2019-12-01 22:00:00,20,38,39,17,56.65
2019-12-01 23:00:00,35,36,60,4,73.29
2019-12-02 00:00:00,42,25,58,4,79.24
2019-12-02 01:00:00,16,17,55,15,70.42
2019-12-02 02:00:00,45,15,33,4,78.37
2019-12-02 03:00:00,15,42,39,8,55.0
2019-12-02 04:00:00,23,28,38,6,63.73
2019-12-02 05:00:00,19,39,56,11,55.0
2019-12-02 06:00:00,24,22,63,10,66.23
2019-12-02 07:00:00,42,23,44,9,73.66
2019-12-02 08:00:00,35,36,42,9,59.25
2019-12-02 09:00:00,38,32,50,15,64.4
2019-12-02 10:00:00,17,13,66,10,63.13
2019-12-02 11:00:00,43,25,43,9,65.36
2019-12-02 12:00:00,24,13,40,15,58.84
2019-12-02 13:00:00,32,34,49,1,57.09
2019-12-02 14:00:00,34,7,63,15,80.47
2019-12-02 15:00:00,33,36,57,3,62.97
2019-12-02 16:00:00,30,40,49,5,55.0
2019-12-02 17:00:00,26,6,57,0,72.07
2019-12-02 18:00:00,32,29,30,10,60.89
2019-12-02 19:00:00,42,8,57,14,81.81
2019-12-02 20:00:00,22,19,33,6,66.35
2019-12-02 21:00:00,27,18,44,11,74.76
2019-12-02 22:00:00,14,25,42,7,69.1
2019-12-02 23:00:00,21,39,55,13,55.0
2019-12-03 00:00:00,37,23,38,17,77.54
2019-12-03 01:00:00,32,20,38,12,75.85
2019-12-03 02:00:00,16,9,62,6,71.57
2019-12-03 03:00:00,28,38,47,14,57.22
2019-12-03 04:00:00,38,17,57,0,79.54
2019-12-03 05:00:00,12,23,51,17,67.63
2019-12-03 06:00:00,10,9,52,15,65.76
2019-12-03 07:00:00,22,16,55,11,63.42
2019-12-03 08:00:00,32,26,54,11,64.76
2019-12-03 09:00:00,19,39,63,4,55.0
2019-12-03 10:00:00,39,18,59,7,72.57
2019-12-03 11:00:00,40,26,41,1,69.13
2019-12-03 12:00:00,28,38,36,6,55.0
2019-12-03 13:00:00,22,19,61,10,55.0
2019-12-03 14:00:00,9,16,43,6,56.6
2019-12-03 15:00:00,39,7,41,13,75.45
2019-12-03 16:00:00,42,39,34,15,58.74
2019-12-03 17:00:00,24,10,50,10,67.44
2019-12-03 18:00:00,27,13,48,6,73.04
2019-12-03 19:00:00,36,11,60,5,78.22
2019-12-03 20:00:00,34,32,57,9,71.71
2019-12-03 21:00:00,13,19,56,12,68.23
2019-12-03 22:00:00,33,32,49,2,67.2
2019-12-03 23:00:00,43,28,61,8,75.55
2019-12-04 00:00:00,36,6,66,7,87.28
2019-12-04 01:00:00,26,17,60,5,73.89
2019-12-04 02:00:00,27,6,42,4,71.81
2019-12-04 03:00:00,17,8,40,15,78.96
2019-12-04 04:00:00,33,23,30,7,72.78
2019-12-04 05:00:00,17,15,66,10,66.18
2019-12-04 06:00:00,20,9,57,0,63.25
2019-12-04 07:00:00,18,21,64,5,62.03
2019-12-04 08:00:00,20,22,59,4,59.37
2019-12-04 09:00:00,21,42,45,5,55.0
2019-12-04 10:00:00,11,30,35,15,55.0
2019-12-04 11:00:00,35,20,31,10,64.28
2019-12-04 12:00:00,24,23,59,16,59.47
2019-12-04 13:00:00,44,9,41,7,77.4
2019-12-04 14:00:00,14,20,44,13,55.43
2019-12-04 15:00:00,33,27,60,2,65.5
2019-12-04 16:00:00,14,6,47,14,72.1
2019-12-04 17:00:00,28,40,65,10,55.85
2019-12-04 18:00:00,26,25,50,0,61.08
2019-12-04 19:00:00,25,35,60,12,55.0
2019-12-04 20:00:00,32,16,34,8,71.58
2019-12-04 21:00:00,39,36,44,0,62.8
2019-12-04 22:00:00,20,19,36,15,71.06
2019-12-04 23:00:00,40,40,32,9,66.33
2019-12-05 00:00:00,15,25,66,10,67.88
2019-12-05 01:00:00,19,29,49,10,68.13
2019-12-05 02:00:00,19,13,43,1,66.56
2019-12-05 03:00:00,44,42,43,5,65.71
2019-12-05 04:00:00,12,13,38,12,69.35
2019-12-05 05:00:00,23,7,34,6,72.64
2019-12-05 06:00:00,24,22,63,15,68.01
2019-12-05 07:00:00,38,36,33,5,65.89
2019-12-05 08:00:00,26,40,44,8,56.56
2019-12-05 09:00:00,44,37,35,8,64.33
2019-12-05 10:00:00,36,26,64,0,72.11
2019-12-05 11:00:00,34,39,37,14,55.0
2019-12-05 12:00:00,36,24,44,2,67.1
2019-12-05 13:00:00,14,23,57,8,55.0
2019-12-05 14:00:00,25,12,51,16,70.96
2019-12-05 15:00:00,30,35,44,17,55.0
2019-12-05 16:00:00,15,17,50,4,55.0
2019-12-05 17:00:00,12,13,46,6,64.03
2019-12-05 18:00:00,13,19,40,10,55.14
2019-12-05 19:00:00,37,28,52,12,65.36
2019-12-05 20:00:00,32,15,43,4,79.48
2019-12-05 21:00:00,18,19,65,9,71.52
2019-12-05 22:00:00,36,18,47,15,75.65
2019-12-05 23:00:00,34,28,57,13,59.69
2019-12-06 00:00:00,39,32,38,14,71.76
2019-12-06 01:00:00,42,30,53,15,76.38
2019-12-06 02:00:00,41,11,50,15,84.94
2019-12-06 03:00:00,14,18,57,9,66.04
2019-12-06 04:00:00,37,29,47,17,68.1
2019-12-06 05:00:00,22,14,56,8,67.0
2019-12-06 06:00:00,23,8,32,12,64.5
2019-12-06 07:00:00,32,17,55,16,67.28
2019-12-06 08:00:00,30,31,57,0,61.67
2019-12-06 09:00:00,23,30,48,16,56.6
2019-12-06 10:00:00,45,10,31,14,79.09
2019-12-06 11:00:00,14,31,50,17,55.0
2019-12-06 12:00:00,11,13,58,13,55.0
2019-12-06 13:00:00,9,33,47,2,55.0
2019-12-06 14:00:00,38,26,33,5,59.4
2019-12-06 15:00:00,23,10,44,0,66.59
2019-12-06 16:00:00,24,18,66,10,59.89
2019-12-06 17:00:00,32,36,40,7,62.84
2019-12-06 18:00:00,24,22,49,8,60.19
2019-12-06 19:00:00,29,31,43,13,68.21
2019-12-06 20:00:00,10,33,56,14,55.0
2019-12-06 21:00:00,13,7,45,1,64.24
2019-12-06 22:00:00,43,40,44,16,75.81
2019-12-06 23:00:00,25,18,51,6,71.84
2019-12-07 00:00:00,14,35,51,13,55.54
2019-12-07 01:00:00,22,23,48,10,65.17
2019-12-07 02:00:00,20,27,39,7,62.64
2019-12-07 03:00:00,18,19,33,3,64.86
2019-12-07 04:00:00,19,37,55,3,55.0
2019-12-07 05:00:00,35,10,42,13,75.09
2019-12-07 06:00:00,12,39,52,5,55.0
2019-12-07 07:00:00,19,13,43,4,65.6
2019-12-07 08:00:00,25,38,61,0,55.93
2019-12-07 09:00:00,28,6,56,15,72.01
2019-12-07 10:00:00,41,6,44,7,74.38
2019-12-07 11:00:00,43,9,42,6,72.98
2019-12-07 12:00:00,19,26,57,6,55.0
2019-12-07 13:00:00,28,15,30,10,65.0
2019-12-07 14:00:00,8,28,32,8,55.0
2019-12-07 15:00:00,31,36,33,9,55.0
2019-12-07 16:00:00,13,7,42,5,63.03
2019-12-07 17:00:00,10,25,48,5,55.0
2019-12-07 18:00:00,33,33,40,15,60.81
2019-12-07 19:00:00,14,21,36,7,55.0
2019-12-07 20:00:00,26,40,41,17,56.56
2019-12-07 21:00:00,11,30,48,15,55.0
2019-12-07 22:00:00,36,7,41,12,80.43
2019-12-07 23:00:00,37,26,51,9,76.96
2019-12-08 00:00:00,29,20,44,15,72.93
2019-12-08 01:00:00,39,10,64,1,81.48
2019-12-08 02:00:00,24,41,66,8,57.61
2019-12-08 03:00:00,15,14,54,12,72.59
2019-12-08 04:00:00,13,9,50,1,65.28
2019-12-08 05:00:00,16,14,31,3,62.59
2019-12-08 06:00:00,15,36,53,1,55.0
2019-12-08 07:00:00,20,28,44,8,56.76
2019-12-08 08:00:00,16,36,40,9,55.0
2019-12-08 09:00:00,30,23,59,8,60.66
2019-12-08 10:00:00,13,10,31,0,57.87
2019-12-08 11:00:00,31,20,39,8,65.3
2019-12-08 12:00:00,20,13,58,15,67.5
2019-12-08 13:00:00,34,26,64,0,57.65
2019-12-08 14:00:00,27,15,49,13,71.72
2019-12-08 15:00:00,42,41,49,4,58.18
2019-12-08 16:00:00,24,19,65,1,67.76
2019-12-08 17:00:00,19,17,33,0,57.35
2019-12-08 18:00:00,30,42,47,0,55.0
2019-12-08 19:00:00,33,25,38,7,61.17
2019-12-08 20:00:00,24,12,47,8,69.29
2019-12-08 21:00:00,29,23,63,11,71.94
2019-12-08 22:00:00,25,15,52,1,71.78
2019-12-08 23:00:00,19,32,66,11,59.86
2019-12-09 00:00:00,19,27,48,13,67.37
2019-12-09 01:00:00,42,33,61,1,73.4
2019-12-09 02:00:00,33,40,36,12,62.77
2019-12-09 03:00:00,11,32,41,2,66.18
2019-12-09 04:00:00,44,18,40,7,78.52
2019-12-09 05:00:00,35,13,58,11,74.28
2019-12-09 06:00:00,9,25,48,15,55.92
2019-12-09 07:00:00,35,22,38,9,70.72
2019-12-09 08:00:00,30,17,36,7,67.7
2019-12-09 09:00:00,42,36,44,15,63.15
2019-12-09 10:00:00,26,39,35,3,56.38
2019-12-09 11:00:00,27,20,55,3,68.43
2019-12-09 12:00:00,19,31,61,8,55.0
2019-12-09 13:00:00,20,42,65,2,55.0
2019-12-09 14:00:00,31,6,38,0,73.37
2019-12-09 15:00:00,39,19,46,6,67.82
2019-12-09 16:00:00,41,33,48,2,68.49
2019-12-09 17:00:00,37,24,48,11,70.48
2019-12-09 18:00:00,31,35,46,9,71.08
2019-12-09 19:00:00,27,23,38,8,71.06
2019-12-09 20:00:00,20,8,34,8,65.94
2019-12-09 21:00:00,37,22,44,1,71.76
2019-12-09 22:00:00,20,20,33,7,57.54
2019-12-09 23:00:00,18,37,32,1,55.0
2019-12-10 00:00:00,40,11,49,6,84.74
2019-12-10 01:00:00,30,11,61,12,75.07
2019-12-10 02:00:00,21,11,50,17,79.9
2019-12-10 03:00:00,40,27,30,5,76.9
2019-12-10 04:00:00,44,42,61,4,67.3
2019-12-10 05:00:00,20,28,55,12,59.89
2019-12-10 06:00:00,27,36,41,16,64.03
2019-12-10 07:00:00,26,37,40,5,62.58
2019-12-10 08:00:00,34,28,63,15,62.56
2019-12-10 09:00:00,44,28,47,5,65.01
2019-12-10 10:00:00,28,14,35,11,65.04
2019-12-10 11:00:00,38,41,40,3,58.67
2019-12-10 12:00:00,30,35,39,4,55.0
2019-12-10 13:00:00,41,38,44,17,62.45
2019-12-10 14:00:00,23,42,42,7,56.59
2019-12-10 15:00:00,22,18,50,0,57.33
2019-12-10 16:00:00,24,11,41,13,66.16
2019-12-10 17:00:00,45,37,53,2,61.93
2019-12-10 18:00:00,31,23,48,1,64.79
2019-12-10 19:00:00,13,41,64,15,55.0
2019-12-10 20:00:00,9,31,60,6,55.0
2019-12-10 21:00:00,27,15,42,2,75.0
2019-12-10 22:00:00,38,19,31,17,76.99
2019-12-10 23:00:00,26,28,51,5,68.48
2019-12-11 00:00:00,29,20,42,11,71.59
2019-12-11 01:00:00,38,16,63,4,81.06
2019-12-11 02:00:00,27,13,45,10,73.86
2019-12-11 03:00:00,42,30,40,12,71.96
2019-12-11 04:00:00,32,7,42,13,81.05
2019-12-11 05:00:00,35,9,62,7,73.14
2019-12-11 06:00:00,37,7,34,11,80.22
2019-12-11 07:00:00,31,33,65,15,59.93
2019-12-11 08:00:00,9,7,38,15,60.46
2019-12-11 09:00:00,24,21,61,13,57.49
2019-12-11 10:00:00,13,10,50,7,60.49
2019-12-11 11:00:00,27,27,51,9,61.03
2019-12-11 12:00:00,13,7,37,17,63.5
2019-12-11 13:00:00,27,6,56,4,67.23
2019-12-11 14:00:00,21,21,53,12,62.21
2019-12-11 15:00:00,8,31,47,14,55.0
2019-12-11 16:00:00,12,10,46,8,60.65
2019-12-11 17:00:00,27,24,52,15,64.86
2019-12-11 18:00:00,10,35,47,7,55.0
2019-12-11 19:00:00,40,29,66,15,69.4
2019-12-11 20:00:00,36,33,31,11,67.25
2019-12-11 21:00:00,34,17,39,0,79.42
2019-12-11 22:00:00,14,40,61,14,55.0
2019-12-11 23:00:00,38,11,59,12,94.94
2019-12-12 00:00:00,32,28,42,4,70.68
2019-12-12 01:00:00,22,22,48,12,62.57
2019-12-12 02:00:00,8,7,30,9,71.12
2019-12-12 03:00:00,28,40,36,16,55.0
2019-12-12 04:00:00,38,31,64,5,72.33
2019-12-12 05:00:00,9,14,53,4,58.52
2019-12-12 06:00:00,9,7,31,1,57.29
2019-12-12 07:00:00,22,31,59,14,62.15
2019-12-12 08:00:00,27,26,44,17,60.18
2019-12-12 09:00:00,26,7,51,12,77.79
2019-12-12 10:00:00,24,42,61,6,55.0
2019-12-12 11:00:00,17,32,60,15,55.0
2019-12-12 12:00:00,10,23,35,4,55.0
2019-12-12 13:00:00,9,14,43,12,67.29
2019-12-12 14:00:00,11,16,40,10,59.21
2019-12-12 15:00:00,34,22,63,15,70.45
2019-12-12 16:00:00,37,8,58,17,80.37
2019-12-12 17:00:00,24,19,53,6,63.47
2019-12-12 18:00:00,10,14,32,1,70.44
2019-12-12 19:00:00,23,10,59,2,74.57
2019-12-12 20:00:00,45,10,50,13,86.48
2019-12-12 21:00:00,17,18,40,6,69.09
2019-12-12 22:00:00,26,20,46,2,65.22
2019-12-12 23:00:00,28,18,46,14,69.45
2019-12-13 00:00:00,20,31,40,11,58.95
2019-12-13 01:00:00,24,25,63,2,71.54
2019-12-13 02:00:00,25,13,63,12,69.08
2019-12-13 03:00:00,26,41,31,11,55.24
2019-12-13 04:00:00,35,33,64,17,66.39
2019-12-13 05:00:00,30,23,44,17,60.6
2019-12-13 06:00:00,10,7,59,17,62.99
2019-12-13 07:00:00,8,39,58,16,55.0
2019-12-13 08:00:00,23,33,52,14,55.0
2019-12-13 09:00:00,42,23,57,12,76.09
2019-12-13 10:00:00,9,11,55,9,59.85
2019-12-13 11:00:00,10,9,61,14,61.17
2019-12-13 12:00:00,33,16,45,17,66.86
2019-12-13 13:00:00,25,14,57,2,60.51
2019-12-13 14:00:00,16,13,66,2,59.23
2019-12-13 15:00:00,15,21,65,8,58.94
2019-12-13 16:00:00,33,7,35,5,70.42
2019-12-13 17:00:00,27,18,48,9,66.82
2019-12-13 18:00:00,32,38,48,5,55.38
2019-12-13 19:00:00,18,38,53,14,55.0
2019-12-13 20:00:00,28,6,53,16,79.23
2019-12-13 21:00:00,40,31,61,5,65.2
2019-12-13 22:00:00,20,42,49,13,55.0
2019-12-13 23:00:00,23,27,55,1,59.04
2019-12-14 00:00:00,14,20,63,14,56.89
2019-12-14 01:00:00,32,24,33,12,66.5
2019-12-14 02:00:00,9,13,53,12,75.01
2019-12-14 03:00:00,17,20,43,8,65.76
2019-12-14 04:00:00,35,40,63,1,68.2
2019-12-14 05:00:00,8,28,50,15,55.0
2019-12-14 06:00:00,45,21,52,1,76.05
2019-12-14 07:00:00,23,10,57,8,72.1
2019-12-14 08:00:00,23,39,38,3,55.0
2019-12-14 09:00:00,28,12,50,15,69.33
2019-12-14 10:00:00,32,32,58,10,63.44
2019-12-14 11:00:00,25,17,58,9,65.48
2019-12-14 12:00:00,41,16,38,5,74.85
2019-12-14 13:00:00,44,12,60,14,76.81
2019-12-14 14:00:00,15,19,36,3,61.1
2019-12-14 15:00:00,34,31,39,12,58.37
2019-12-14 16:00:00,19,21,61,17,68.05
2019-12-14 17:00:00,45,6,52,4,84.61
2019-12-14 18:00:00,17,15,50,12,61.39
2019-12-14 19:00:00,19,11,50,5,62.68
2019-12-14 20:00:00,35,20,65,16,70.6
2019-12-14 21:00:00,37,39,38,16,58.87
2019-12-14 22:00:00,12,41,41,5,55.0
2019-12-14 23:00:00,29,42,48,4,55.0
2019-12-15 00:00:00,21,10,61,1,78.88
2019-12-15 01:00:00,31,24,50,12,70.7
2019-12-15 02:00:00,29,7,56,16,78.94
2019-12-15 03:00:00,45,24,60,2,73.13
2019-12-15 04:00:00,43,27,63,14,71.34
2019-12-15 05:00:00,32,34,47,13,55.0
2019-12-15 06:00:00,33,18,46,8,76.38
2019-12-15 07:00:00,42,7,32,4,72.68
2019-12-15 08:00:00,14,22,32,11,55.0
2019-12-15 09:00:00,35,21,48,10,72.03
2019-12-15 10:00:00,37,29,57,14,64.81
2019-12-15 11:00:00,12,9,61,10,60.95
2019-12-15 12:00:00,41,28,45,0,65.57
2019-12-15 13:00:00,34,20,51,3,69.33
2019-12-15 14:00:00,21,33,60,6,55.0
2019-12-15 15:00:00,26,42,41,8,55.0
2019-12-15 16:00:00,26,14,35,6,67.84
2019-12-15 17:00:00,42,33,64,15,68.94
2019-12-15 18:00:00,44,10,50,5,85.45
2019-12-15 19:00:00,38,42,35,12,55.0
2019-12-15 20:00:00,32,23,39,6,65.24
2019-12-15 21:00:00,11,33,42,17,55.0
2019-12-15 22:00:00,42,34,37,16,65.28
2019-12-15 23:00:00,13,28,46,14,55.0
2019-12-16 00:00:00,14,20,60,13,65.99
2019-12-16 01:00:00,10,33,57,11,58.98
2019-12-16 02:00:00,44,23,63,10,79.23
2019-12-16 03:00:00,26,30,60,10,67.17
2019-12-16 04:00:00,16,28,41,0,59.36
2019-12-16 05:00:00,11,23,32,16,55.81
2019-12-16 06:00:00,23,10,35,17,69.19
2019-12-16 07:00:00,35,16,59,9,78.58
2019-12-16 08:00:00,45,40,42,15,58.84
2019-12-16 09:00:00,28,25,56,7,65.16
2019-12-16 10:00:00,31,29,46,2,55.08
2019-12-16 11:00:00,39,15,63,15,69.97
2019-12-16 12:00:00,42,32,48,9,68.58
2019-12-16 13:00:00,18,24,63,16,55.0
2019-12-16 14:00:00,45,14,39,3,74.09
2019-12-16 15:00:00,27,11,58,8,78.86
2019-12-16 16:00:00,43,20,49,12,77.4
2019-12-16 17:00:00,12,26,37,2,55.0
2019-12-16 18:00:00,11,16,38,17,56.79
2019-12-16 19:00:00,41,15,41,10,76.88
2019-12-16 20:00:00,33,15,35,3,78.9
2019-12-16 21:00:00,14,16,64,13,62.48
2019-12-16 22:00:00,42,33,37,15,66.3
2019-12-16 23:00:00,11,24,52,6,63.25
2019-12-17 00:00:00,33,23,51,10,67.31
2019-12-17 01:00:00,15,12,49,13,66.19
2019-12-17 02:00:00,10,26,53,2,58.99
2019-12-17 03:00:00,38,41,63,9,66.63
2019-12-17 04:00:00,40,33,65,10,66.08
2019-12-17 05:00:00,12,22,62,5,62.22
2019-12-17 06:00:00,11,17,47,5,62.55
2019-12-17 07:00:00,31,19,56,11,67.32
2019-12-17 08:00:00,9,6,36,13,68.58
2019-12-17 09:00:00,36,7,62,7,79.26
2019-12-17 10:00:00,42,34,37,2,59.12
2019-12-17 11:00:00,36,37,34,14,63.92
2019-12-17 12:00:00,16,41,60,3,55.0
2019-12-17 13:00:00,15,29,58,0,55.0
2019-12-17 14:00:00,33,40,35,5,55.0
2019-12-17 15:00:00,10,21,65,14,58.7
2019-12-17 16:00:00,28,15,34,13,65.31
2019-12-17 17:00:00,25,15,31,5,64.69
2019-12-17 18:00:00,36,14,65,9,76.9
2019-12-17 19:00:00,15,33,38,17,55.0
2019-12-17 20:00:00,36,6,38,12,85.78
2019-12-17 21:00:00,34,40,59,13,59.69
2019-12-17 22:00:00,17,34,52,1,58.54
2019-12-17 23:00:00,21,20,49,4,69.09
2019-12-18 00:00:00,10,31,66,1,58.22
2019-12-18 01:00:00,25,10,33,17,78.94
2019-12-18 02:00:00,17,21,64,6,61.25
2019-12-18 03:00:00,12,10,39,8,69.62
2019-12-18 04:00:00,29,10,53,9,72.19
2019-12-18 05:00:00,29,6,41,9,75.05
2019-12-18 06:00:00,11,35,40,0,55.0
2019-12-18 07:00:00,15,33,41,16,55.0
2019-12-18 08:00:00,11,39,50,6,55.0
2019-12-18 09:00:00,33,42,62,16,63.79
2019-12-18 10:00:00,20,41,34,13,55.0
2019-12-18 11:00:00,10,42,54,12,55.0
2019-12-18 12:00:00,15,6,61,12,61.29
2019-12-18 13:00:00,45,35,57,17,68.98
2019-12-18 14:00:00,17,32,66,5,60.18
2019-12-18 15:00:00,34,12,30,5,74.57
2019-12-18 16:00:00,25,11,43,12,63.67
2019-12-18 17:00:00,14,42,45,4,55.0
2019-12-18 18:00:00,19,38,49,14,55.0
2019-12-18 19:00:00,8,18,41,0,56.63
2019-12-18 20:00:00,36,8,39,16,90.85
2019-12-18 21:00:00,20,18,61,6,67.62
2019-12-18 22:00:00,26,6,38,0,77.69
2019-12-18 23:00:00,13,31,65,10,57.72
2019-12-19 00:00:00,39,20,31,4,77.5
2019-12-19 01:00:00,16,7,45,5,77.85
2019-12-19 02:00:00,29,42,52,8,60.93
2019-12-19 03:00:00,41,36,66,10,70.18
2019-12-19 04:00:00,35,39,58,2,60.08
2019-12-19 05:00:00,30,42,30,0,60.92
2019-12-19 06:00:00,41,6,57,8,82.9
2019-12-19 07:00:00,14,34,42,6,55.0
2019-12-19 08:00:00,44,35,61,10,57.96
2019-12-19 09:00:00,29,34,58,13,57.88
2019-12-19 10:00:00,23,15,37,11,61.12
2019-12-19 11:00:00,17,20,43,1,55.0
2019-12-19 12:00:00,36,40,60,17,61.78
2019-12-19 13:00:00,45,8,64,12,78.78
2019-12-19 14:00:00,34,29,52,0,70.16
2019-12-19 15:00:00,9,35,38,13,55.0
2019-12-19 16:00:00,25,35,44,15,55.0
2019-12-19 17:00:00,35,28,59,10,72.58
2019-12-19 18:00:00,23,34,52,14,64.11
2019-12-19 19:00:00,37,39,37,15,60.05
2019-12-19 20:00:00,34,34,40,17,60.64
2019-12-19 21:00:00,10,10,37,17,56.78
2019-12-19 22:00:00,29,15,47,3,76.34
2019-12-19 23:00:00,14,17,46,0,61.92
2019-12-20 00:00:00,26,18,50,11,73.02
2019-12-20 01:00:00,22,19,64,12,67.6
2019-12-20 02:00:00,38,14,54,10,76.86
2019-12-20 03:00:00,40,31,51,4,68.47
2019-12-20 04:00:00,25,10,43,17,67.08
2019-12-20 05:00:00,28,35,53,7,57.85
2019-12-20 06:00:00,31,30,65,13,61.58
2019-12-20 07:00:00,32,41,30,11,55.0
